"소재지","품목","재배면적.제곱미터.","시도","시도전체면적","시도전채생산량","위도","경도","연도","지점코드","평균습도","토양수분","평균기온","평균지면온도","소재지별생산량"
"경상북도 영덕군","배추",1220,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,8.1703467032967
"경상북도 영덕군","배추",1067,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,7.14570486263736
"경상북도 영덕군","배추",798,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,5.34421038461539
"경상북도 영덕군","배추",3969,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,26.5804148076923
"경상북도 영덕군","배추",2043,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,13.6819822252747
"경상북도 영덕군","배추",823,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,5.51163552197802
"경상북도 영덕군","배추",1881,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.5970673351648
"경상북도 영덕군","배추",1269,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,8.49849997252747
"경상북도 영덕군","배추",2023,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,13.5480421153846
"경상북도 영덕군","배추",982,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,6.5764593956044
"경상북도 영덕군","배추",245,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,1.64076634615385
"경상북도 영덕군","배추",456,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,3.05383450549451
"경상북도 영덕군","배추",2957,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,19.8030452472527
"경상북도 영덕군","배추",1749,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,11.7130626098901
"경상북도 영덕군","배추",1912,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.8046745054945
"경상북도 영덕군","배추",1802,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.0680039010989
"경상북도 영덕군","배추",3344,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,22.3947863736264
"경상북도 영덕군","배추",429,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,2.87301535714286
"경상북도 영덕군","배추",500,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,3.34850274725275
"경상북도 영덕군","배추",440,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,2.94668241758242
"경상북도 영덕군","배추",1994,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,13.353828956044
"경상북도 영덕군","배추",1347,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,9.0208664010989
"경상북도 영덕군","배추",3164,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,21.1893253846154
"경상북도 영덕군","배추",4294,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,28.7569415934066
"경상북도 영덕군","배추",5177,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,34.6703974450549
"경상북도 영덕군","배추",1833,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.2756110714286
"경상북도 영덕군","배추",3018,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,20.2115625824176
"경상북도 영덕군","배추",2988,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,20.0106524175824
"경상북도 영덕군","배추",2901,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,19.4280129395604
"경상북도 영덕군","배추",301,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,2.01579865384615
"경상북도 영덕군","배추",1931,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.9319176098901
"경상북도 영덕군","배추",2866,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,19.1936177472527
"경상북도 영덕군","배추",921,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,6.16794206043956
"경상북도 영덕군","배추",2140,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,14.3315917582418
"경상북도 영덕군","배추",2744,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,18.3765830769231
"경상북도 영덕군","배추",2411,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,16.1464802472527
"경상북도 영덕군","배추",2636,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,17.6533064835165
"경상북도 영덕군","배추",1990,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,13.3270409340659
"경상북도 영덕군","배추",1983,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,13.2801618956044
"경상북도 영덕군","배추",1586,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,10.6214507142857
"경상북도 영덕군","배추",1690,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,11.3179392857143
"경상북도 영덕군","배추",1045,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,6.99837074175824
"경상북도 영덕군","배추",1597,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,10.6951177747253
"경상북도 영덕군","배추",2602,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,17.4256082967033
"경상북도 영덕군","배추",2500,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,16.7425137362637
"경상북도 영덕군","배추",417,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,2.79265129120879
"경상북도 영덕군","배추",3488,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,23.3591551648352
"경상북도 영덕군","배추",105,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,0.703185576923077
"경상북도 영덕군","배추",1845,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.3559751373626
"경상북도 영덕군","배추",1769,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,11.8470027197802
"경상북도 영덕군","배추",4000,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,26.788021978022
"경상북도 영덕군","배추",3813,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,25.5356819505495
"경상북도 영덕군","배추",863,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,5.77951574175824
"경상북도 영덕군","배추",180,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,1.20546098901099
"경상북도 영덕군","배추",1293,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,8.6592281043956
"경상북도 영덕군","배추",2815,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,18.852070467033
"경상북도 영덕군","배추",2205,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,14.7668971153846
"경상북도 영덕군","배추",3256,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,21.8054498901099
"경상북도 영덕군","배추",3548,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,23.7609754945055
"경상북도 영덕군","배추",2380,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,15.9388730769231
"경상북도 영덕군","배추",2509,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,16.8027867857143
"경상북도 영덕군","배추",985,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,6.59655041208791
"경상북도 영덕군","배추",1934,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.9520086263736
"경상북도 영덕군","배추",5240,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,35.0923087912088
"경상북도 영덕군","배추",2115,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,14.1641666208791
"경상북도 영덕군","배추",2224,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,14.8941402197802
"경상북도 영덕군","배추",2463,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,16.494724532967
"경상북도 영덕군","배추",2638,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,17.6667004945055
"경상북도 영덕군","배추",3570,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,23.9083096153846
"경상북도 영덕군","배추",2284,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,15.2959605494505
"경상북도 영덕군","배추",2100,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,14.0637115384615
"경상북도 영덕군","배추",1567,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,10.4942076098901
"경상북도 영덕군","배추",26,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,0.174122142857143
"경상북도 영덕군","배추",145,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,0.971065796703297
"경상북도 영덕군","배추",922,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,6.17463906593407
"경상북도 영덕군","배추",1144,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,7.66137428571429
"경상북도 영덕군","배추",661,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,4.42672063186813
"경상북도 영덕군","배추",1189,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,7.96273953296703
"경상북도 영덕군","배추",2122,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,14.2110456593407
"경상북도 영덕군","배추",836,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,5.59869659340659
"경상북도 영덕군","배추",2314,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,15.4968707142857
"경상북도 영덕군","배추",1850,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.3894601648352
"경상북도 영덕군","배추",3895,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,26.0848364010989
"경상북도 영덕군","배추",2941,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,19.6958931593407
"경상북도 영덕군","배추",660,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,4.42002362637363
"경상북도 영덕군","배추",894,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,5.98712291208791
"경상북도 영덕군","배추",1549,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,10.373661510989
"경상북도 영덕군","배추",1080,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,7.23276593406593
"경상북도 영덕군","배추",4592,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,30.7526492307692
"경상북도 영덕군","배추",2045,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,13.6953762362637
"경상북도 영덕군","배추",1963,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,13.1462217857143
"경상북도 영덕군","배추",2400,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,16.0728131868132
"경상북도 영덕군","배추",1880,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.5903703296703
"경상북도 영덕군","배추",906,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,6.06748697802198
"경상북도 영덕군","배추",820,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,5.4915445054945
"경상북도 영덕군","배추",1326,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,8.88022928571429
"경상북도 영덕군","배추",83,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,0.555851456043956
"경상북도 영덕군","배추",15,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,0.100455082417582
"경상북도 영덕군","배추",1547,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,10.3602675
"경상북도 영덕군","배추",2750,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,18.4167651098901
"경상북도 영덕군","배추",208,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,1.39297714285714
"경상북도 영덕군","배추",955,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,6.39564024725275
"경상북도 영덕군","배추",668,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,4.47359967032967
"경상북도 영덕군","배추",559,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,3.74362607142857
"경상북도 영덕군","배추",1134,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,7.59440423076923
"경상북도 영덕군","배추",1041,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,6.97158271978022
"경상북도 영덕군","배추",846,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,5.66566664835165
"경상북도 영덕군","배추",443,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,2.96677343406593
"경상북도 영덕군","배추",1481,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,9.91826513736264
"경상북도 영덕군","배추",2612,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,17.4925783516484
"경상북도 영덕군","배추",1808,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.1081859340659
"경상북도 영덕군","배추",268,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,1.79479747252747
"경상북도 영덕군","배추",734,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,4.91560203296703
"경상북도 영덕군","배추",4122,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,27.6050566483516
"경상북도 영덕군","배추",1589,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,10.6415417307692
"경상북도 영덕군","배추",4740,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,31.743806043956
"경상북도 영덕군","배추",772,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,5.17008824175824
"경상북도 영덕군","배추",1430,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,9.57671785714286
"경상북도 영덕군","배추",1967,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,13.1730098076923
"경상북도 영덕군","배추",1776,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,11.8938817582418
"경상북도 영덕군","배추",1953,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,13.0792517307692
"경상북도 영덕군","배추",224,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,1.50012923076923
"경상북도 영덕군","배추",148,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,0.991156813186813
"경상북도 영덕군","배추",1160,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,7.76852637362637
"경상북도 영덕군","배추",327,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,2.1899207967033
"경상북도 영덕군","배추",2367,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,15.8518120054945
"경상북도 영덕군","배추",400,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,2.6788021978022
"경상북도 영덕군","배추",1138,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,7.62119225274725
"경상북도 영덕군","배추",1569,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,10.5076016208791
"경상북도 영덕군","배추",3288,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,22.0197540659341
"경상북도 영덕군","배추",1566,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,10.4875106043956
"경상북도 영덕군","배추",2096,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,14.0369235164835
"경상북도 영덕군","배추",883,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,5.91345585164835
"경상북도 영덕군","배추",572,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,3.83068714285714
"경상북도 영덕군","배추",610,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,4.08517335164835
"경상북도 영덕군","배추",1438,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,9.6302939010989
"경상북도 영덕군","배추",4767,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,31.9246251923077
"경상북도 영덕군","배추",1838,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.3090960989011
"경상북도 영덕군","배추",562,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,3.76371708791209
"경상북도 영덕군","배추",930,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,6.22821510989011
"경상북도 영덕군","배추",1246,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,8.34446884615385
"경상북도 영덕군","배추",2119,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,14.1909546428571
"경상북도 영덕군","배추",996,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,6.67021747252747
"경상북도 영덕군","배추",2354,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,15.7647509340659
"경상북도 영덕군","배추",1322,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,8.85344126373626
"경상북도 영덕군","배추",3775,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,25.2811957417582
"경상북도 영덕군","배추",1837,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.3023990934066
"경상북도 영덕군","배추",389,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,2.60513513736264
"경상북도 영덕군","배추",1840,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,12.3224901098901
"경상북도 영덕군","배추",1252,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,8.38465087912088
"경상북도 영덕군","배추",2868,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,19.2070117582418
"경상북도 영덕군","배추",298,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,1.99570763736264
"경상북도 영덕군","배추",2989,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,20.0173494230769
"경상북도 영덕군","배추",3848,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,25.7700771428571
"경상북도 영덕군","배추",2560,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,17.1443340659341
"경상북도 영덕군","배추",2946,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,19.7293781868132
"경상북도 영덕군","배추",2886,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,19.3275578571429
"경상북도 영덕군","배추",2801,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,18.7583123901099
"경상북도 영덕군","배추",707,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,4.73478288461538
"경상북도 영덕군","배추",406,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,2.71898423076923
"경상북도 영덕군","배추",653,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,4.37314458791209
"경상북도 영덕군","배추",713,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,4.77496491758242
"경상북도 영덕군","배추",1279,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,8.56547002747253
"경상북도 영덕군","배추",9319,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,62.4093942032967
"경상북도 영덕군","배추",2301,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,15.4098096428571
"경상북도 영덕군","배추",1437,"경상북도",36400000,243771,36.4150618798074,129.365306771359,2023,972,75,49.5867346938776,18.8652360515021,21.8995708154506,9.6235968956044
