지점,지점명,일시,1.5M 평균 습도(%),10CM 일 토양수분(%),1.5M 평균 기온(°C),평균 지면온도(°C)
974,대곡,2021-06-01,68,8,20.7,26.3
974,대곡,2021-06-02,71,8,20.8,23.6
974,대곡,2021-06-03,96,7,18.3,19.5
974,대곡,2021-06-04,68,11,20.4,22.8
974,대곡,2021-06-05,77,10,19.7,22.3
974,대곡,2021-06-06,76,10,21.5,24.6
974,대곡,2021-06-07,75,9,22,25.8
974,대곡,2021-06-08,70,8,23.6,28.5
974,대곡,2021-06-09,66,7,23,28.6
974,대곡,2021-06-10,74,6,22.5,26.5
974,대곡,2021-06-11,93,11,21.5,21.9
974,대곡,2021-06-12,88,11,23.4,24.2
974,대곡,2021-06-13,82,11,24.7,25.9
974,대곡,2021-06-14,82,10,23.3,24.7
974,대곡,2021-06-15,92,10,21,21.8
974,대곡,2021-06-16,79,14,21.3,20.9
974,대곡,2021-06-17,80,13,21.4,22.6
974,대곡,2021-06-18,89,13,21.1,21.8
974,대곡,2021-06-19,73,13,23.2,26.8
974,대곡,2021-06-20,77,12,23,25.9
974,대곡,2021-06-21,67,11,23.9,27
974,대곡,2021-06-22,83,10,21.3,23.1
974,대곡,2021-06-23,85,10,20.9,22.5
974,대곡,2021-06-24,80,10,21.8,23.7
974,대곡,2021-06-25,77,10,22.5,25
974,대곡,2021-06-26,78,10,22.2,24.1
974,대곡,2021-06-27,76,9,23,24.6
974,대곡,2021-06-28,79,9,24.1,27.5
974,대곡,2021-06-29,78,8,23.7,26.5
974,대곡,2021-06-30,79,8,23.5,27.1
974,대곡,2021-07-01,77,7,24.9,28.9
974,대곡,2021-07-02,76,6,24.8,29
974,대곡,2021-07-03,91,5,22.4,23.1
974,대곡,2021-07-04,82,14,25.5,24.6
974,대곡,2021-07-05,93,12,22,22.6
974,대곡,2021-07-06,98,18,22.5,21.6
974,대곡,2021-07-07,96,14,24.4,23.7
974,대곡,2021-07-08,90,14,25.6,26.7
974,대곡,2021-07-09,87,14,25.4,26.2
974,대곡,2021-07-10,84,13,26.1,27.2
974,대곡,2021-07-11,80,12,27.1,29.1
974,대곡,2021-07-12,82,12,27.5,30.3
974,대곡,2021-07-13,84,11,27.3,30.2
974,대곡,2021-07-14,82,10,28,31.4
974,대곡,2021-07-15,86,9,26.7,27.9
974,대곡,2021-07-16,89,8,24.8,26.8
974,대곡,2021-07-17,85,8,25,27.6
974,대곡,2021-07-18,82,8,25.9,28.1
974,대곡,2021-07-19,85,7,26.2,27.2
974,대곡,2021-07-20,85,7,26.9,28
974,대곡,2021-07-21,82,7,26.5,28.4
974,대곡,2021-07-22,82,6,26.3,27.6
974,대곡,2021-07-23,82,5,26.7,28.1
974,대곡,2021-07-24,82,5,27.1,28.8
974,대곡,2021-07-25,82,4,26.3,29.2
974,대곡,2021-07-26,78,4,26.3,29.3
974,대곡,2021-07-27,78,3,26.9,29.1
974,대곡,2021-07-28,77,3,27.6,30.7
974,대곡,2021-07-29,80,3,27.4,29.4
974,대곡,2021-07-30,76,3,27.4,30
974,대곡,2021-07-31,82,3,28.6,31.2
974,대곡,2021-08-01,80,3,29,31.8
974,대곡,2021-08-02,80,3,28,29.8
974,대곡,2021-08-03,84,2,27.4,29.4
974,대곡,2021-08-04,80,2,27.5,29.1
974,대곡,2021-08-05,77,2,28.7,31
974,대곡,2021-08-06,72,2,28.5,30.9
974,대곡,2021-08-07,77,2,28.2,31.6
974,대곡,2021-08-08,87,13,25.3,26
974,대곡,2021-08-09,73,12,27.3,27.3
974,대곡,2021-08-10,84,11,25.8,26.7
974,대곡,2021-08-11,86,10,24.9,26
974,대곡,2021-08-12,84,10,25.4,25.7
974,대곡,2021-08-14,88,11,23.1,24.3
974,대곡,2021-08-15,77,12,24.7,26.4
974,대곡,2021-08-16,76,11,24.7,26.4
974,대곡,2021-08-17,77,10,23.9,24.1
974,대곡,2021-08-18,79,10,24,25.4
974,대곡,2021-08-19,81,9,23.5,26.3
974,대곡,2021-08-20,83,9,23.8,26.2
974,대곡,2021-08-21,96,9,23,22.7
974,대곡,2021-08-22,85,14,25.3,26.2
974,대곡,2021-08-23,97,13,23.3,23.6
974,대곡,2021-08-24,91,15,25.4,23.6
974,대곡,2021-08-25,95,14,24.7,24.2
974,대곡,2021-08-26,82,13,26.2,27.2
974,대곡,2021-08-27,88,12,24.9,26.3
974,대곡,2021-08-28,84,12,25.4,27.6
974,대곡,2021-08-29,92,11,25.2,25.8
974,대곡,2021-08-30,85,11,25.7,27.4
974,대곡,2021-08-31,87,11,25.7,27.3
974,대곡,2021-09-01,90,10,25.3,25.7
974,대곡,2021-09-02,92,11,21.7,23.2
974,대곡,2021-09-03,94,13,20.4,22.1
974,대곡,2021-09-04,85,13,22.2,24.2
974,대곡,2021-09-05,88,13,21.2,22.4
974,대곡,2021-09-06,89,12,21.1,22.2
974,대곡,2021-09-07,93,12,21,21.8
974,대곡,2021-09-08,83,12,23.3,23.9
974,대곡,2021-09-09,87,12,22.1,24.1
974,대곡,2021-09-10,91,11,21.1,22.2
974,대곡,2021-09-11,86,11,22.5,25
974,대곡,2021-09-12,89,10,22.7,24.5
974,대곡,2021-09-13,79,10,22.5,22.9
974,대곡,2021-09-14,80,10,21.9,21.7
974,대곡,2021-09-15,62,9,23.5,22.8
974,대곡,2021-09-16,84,9,20.6,20.8
974,대곡,2021-09-17,87,9,20.4,21
974,대곡,2021-09-18,80,10,22,22.8
974,대곡,2021-09-19,84,10,20.9,22.2
974,대곡,2021-09-20,83,9,21.4,21.3
974,대곡,2021-09-21,89,9,22.8,22.1
974,대곡,2021-09-22,88,9,21,21.6
974,대곡,2021-09-23,83,9,20.1,20.4
974,대곡,2021-09-24,83,9,19,20
974,대곡,2021-09-25,86,9,19.7,20
974,대곡,2021-09-26,75,9,20.8,20.5
974,대곡,2021-09-27,78,8,20.9,21.3
974,대곡,2021-09-28,84,8,21.4,21.5
974,대곡,2021-09-29,94,8,22.2,22.1
974,대곡,2021-09-30,87,18,21.6,22.1
974,대곡,2021-10-01,89,15,19.8,21.1
974,대곡,2021-10-02,84,14,20.7,21.2
974,대곡,2021-10-03,86,14,19.9,20.6
974,대곡,2021-10-04,84,13,21.7,19.9
974,대곡,2021-10-05,87,13,22.1,22.8
974,대곡,2021-10-06,84,13,22.4,24.6
974,대곡,2021-10-07,84,12,22.1,22.9
974,대곡,2021-10-08,86,12,21.8,22.6
974,대곡,2021-10-09,84,12,22.2,24.1
974,대곡,2021-10-10,86,12,22.9,23.7
974,대곡,2021-10-11,96,14,18.1,18.9
974,대곡,2021-10-12,93,19,16.1,17.5
974,대곡,2021-10-13,84,16,18.4,19.1
974,대곡,2021-10-14,84,16,19.3,20.4
974,대곡,2021-10-15,85,15,18.5,19.7
974,대곡,2021-10-16,68,16,14.3,18.2
974,대곡,2021-10-17,60,15,6.9,14.4
974,대곡,2021-10-18,69,14,8.3,13.4
974,대곡,2021-10-19,78,13,9.9,14.3
974,대곡,2021-10-20,77,13,9,13.5
974,대곡,2021-10-21,82,13,10.4,14.3
974,대곡,2021-10-22,68,13,9.6,13.8
974,대곡,2021-10-23,83,12,9.2,13.4
974,대곡,2021-10-24,84,12,10.3,13.7
974,대곡,2021-10-25,84,12,10.4,14.7
974,대곡,2021-10-26,80,12,10.1,14.2
974,대곡,2021-10-27,79,12,11.5,14.4
974,대곡,2021-10-28,80,11,10.5,13.9
974,대곡,2021-10-29,76,11,11,13.6
974,대곡,2021-10-30,85,11,11,13.5
977,오창가곡,2021-03-01,98,27,6.5,7.1
977,오창가곡,2021-03-02,87,41,2.2,4.2
977,오창가곡,2021-03-03,75,37,2.9,4.4
977,오창가곡,2021-03-04,81,36,4.5,4.7
977,오창가곡,2021-03-05,78,36,7.3,7.2
977,오창가곡,2021-03-06,79,36,6.2,6.7
977,오창가곡,2021-03-07,72,35,6,7.1
977,오창가곡,2021-03-08,76,34,5.7,7.6
977,오창가곡,2021-03-09,67,34,5.8,6.7
977,오창가곡,2021-03-10,65,32,7.2,8.1
977,오창가곡,2021-03-11,63,34,8.7,9.6
977,오창가곡,2021-03-12,87,35,8.5,8.4
977,오창가곡,2021-03-13,75,37,8.4,9.5
977,오창가곡,2021-03-14,77,36,8.4,8.9
977,오창가곡,2021-03-15,69,35,10.4,10.9
977,오창가곡,2021-03-16,63,36,9.1,11.4
977,오창가곡,2021-03-17,57,35,8,9.6
977,오창가곡,2021-03-18,60,32,11,11.9
977,오창가곡,2021-03-19,56,32,13.2,13.8
977,오창가곡,2021-03-20,91,32,8.5,9.7
977,오창가곡,2021-03-21,73,34,5.9,7.8
977,오창가곡,2021-03-22,57,33,5.8,8
977,오창가곡,2021-03-23,66,32,8.4,9.5
977,오창가곡,2021-03-24,60,31,9.6,12.4
977,오창가곡,2021-03-25,66,30,11.3,14.6
977,오창가곡,2021-03-26,58,29,12,13.7
977,오창가곡,2021-03-27,79,28,11.7,11
977,오창가곡,2021-03-28,98,36,10.7,10.6
977,오창가곡,2021-03-29,62,34,11.6,12.6
977,오창가곡,2021-03-30,53,33,10.9,14.1
977,오창가곡,2021-03-31,51,35,12.6,15
977,오창가곡,2021-04-01,44,34,14.8,15
977,오창가곡,2021-04-02,46,33,17.2,16.7
977,오창가곡,2021-04-03,81,32,16.5,15.7
977,오창가곡,2021-04-04,81,43,11.2,12.7
977,오창가곡,2021-04-05,59,37,10.2,13.1
977,오창가곡,2021-04-06,59,35,11.8,13.3
977,오창가곡,2021-04-07,58,33,12.5,14.2
977,오창가곡,2021-04-08,54,32,11.3,13.9
977,오창가곡,2021-04-09,59,30,10.8,13
977,오창가곡,2021-04-10,61,29,11.4,14.4
977,오창가곡,2021-04-11,62,28,13.3,16
977,오창가곡,2021-04-12,80,27,13,12.8
977,오창가곡,2021-04-13,81,33,11.1,12.9
977,오창가곡,2021-04-14,55,31,8.8,12.7
977,오창가곡,2021-04-15,59,29,9.9,13.3
977,오창가곡,2021-04-16,79,28,10.6,10.8
977,오창가곡,2021-04-17,56,27,9,10.7
977,오창가곡,2021-04-18,61,25,10,11.9
977,오창가곡,2021-04-19,66,24,11.7,12
977,오창가곡,2021-04-20,60,23,14.2,19
977,오창가곡,2021-04-21,48,22,18.6,21.1
977,오창가곡,2021-04-22,45,21,20.8,21.6
977,오창가곡,2021-04-23,31,20,18.8,17.8
977,오창가곡,2021-04-24,45,19,17,19.4
977,오창가곡,2021-04-25,58,17,17.1,22.3
977,오창가곡,2021-04-26,46,16,15.8,21.6
977,오창가곡,2021-04-27,66,15,15.8,18.3
977,오창가곡,2021-04-28,73,14,16.2,19.1
977,오창가곡,2021-04-29,61,13,15.5,20.8
977,오창가곡,2021-04-30,76,12,12.6,15.3
977,오창가곡,2021-05-01,88,12,10,11.2
977,오창가곡,2021-05-02,73,17,12.2,16.2
977,오창가곡,2021-05-03,68,16,13.7,19.5
977,오창가곡,2021-05-04,77,16,16.3,17.6
977,오창가곡,2021-05-05,61,16,15.4,19.7
977,오창가곡,2021-05-06,58,14,14.5,18
977,오창가곡,2021-05-07,67,13,13.9,16.6
977,오창가곡,2021-05-08,65,13,15.2,19.7
977,오창가곡,2021-05-09,58,11,15.9,21.5
977,오창가곡,2021-05-10,94,11,11.2,12.2
977,오창가곡,2021-05-11,67,28,17,18.8
977,오창가곡,2021-05-12,51,27,19.3,21.2
977,오창가곡,2021-05-13,63,24,21.3,24.3
977,오창가곡,2021-05-14,72,22,22.6,25.1
977,오창가곡,2021-05-15,89,20,22.2,23.9
977,오창가곡,2021-05-16,98,32,21.3,21.8
977,오창가곡,2021-05-17,98,32,15.9,18.4
977,오창가곡,2021-05-18,83,31,18.3,22.8
977,오창가곡,2021-05-19,69,30,19.5,25.2
977,오창가곡,2021-05-20,86,28,17,18.2
977,오창가곡,2021-05-21,98,30,14.8,17.2
977,오창가곡,2021-05-22,80,30,17.7,22.2
977,오창가곡,2021-05-23,72,28,19.3,21.6
977,오창가곡,2021-05-24,66,27,19.1,23.1
977,오창가곡,2021-05-25,71,26,15.7,18.2
977,오창가곡,2021-05-26,76,25,16.3,17.4
977,오창가곡,2021-05-27,85,25,16.2,18.3
977,오창가곡,2021-05-28,98,25,14.2,17
977,오창가곡,2021-05-29,76,32,17.1,19.5
977,오창가곡,2021-05-30,79,30,19,23.3
977,오창가곡,2021-05-31,82,32,19.9,21.4
977,오창가곡,2021-06-01,75,30,21.6,25
977,오창가곡,2021-06-02,66,28,23.7,26.5
977,오창가곡,2021-06-03,94,26,,20.4
977,오창가곡,2021-06-04,75,33,18.7,22.3
977,오창가곡,2021-06-05,80,29,20.3,22
977,오창가곡,2021-06-06,78,29,22.3,24.9
977,오창가곡,2021-06-07,74,27,21.5,24.1
977,오창가곡,2021-06-08,69,26,23.9,26.4
977,오창가곡,2021-06-09,72,24,25.6,29
977,오창가곡,2021-06-10,71,22,25,27.6
977,오창가곡,2021-06-11,87,29,22.8,24.7
977,오창가곡,2021-06-12,81,26,24,26.7
977,오창가곡,2021-06-13,82,24,24.5,26.7
977,오창가곡,2021-06-14,84,23,24.5,27.9
977,오창가곡,2021-06-15,78,21,23.1,24.6
977,오창가곡,2021-06-16,68,20,24.3,27.5
977,오창가곡,2021-06-17,78,18,22.2,24.7
977,오창가곡,2021-06-18,94,18,21.3,22.9
977,오창가곡,2021-06-19,76,18,23.3,29.6
977,오창가곡,2021-06-20,75,16,23.9,28.8
977,오창가곡,2021-06-21,70,15,23.9,29.7
977,오창가곡,2021-06-22,77,13,22.2,25.4
977,오창가곡,2021-06-23,89,13,20.5,22.8
977,오창가곡,2021-06-24,79,12,23,29.8
977,오창가곡,2021-06-25,77,11,24.3,31.2
977,오창가곡,2021-06-26,88,14,21.8,25.9
977,오창가곡,2021-06-27,77,14,24.6,28.2
977,오창가곡,2021-06-28,80,16,24.1,28.8
977,오창가곡,2021-06-29,82,15,23.6,26.7
977,오창가곡,2021-06-30,84,29,24.3,26.8
977,오창가곡,2021-07-01,79,26,26.1,30
977,오창가곡,2021-07-02,72,24,25.8,28.6
977,오창가곡,2021-07-03,87,22,22.8,24.2
977,오창가곡,2021-07-04,98,32,23.2,23.8
977,오창가곡,2021-07-05,89,28,23.4,25.6
977,오창가곡,2021-07-06,95,27,24,27
977,오창가곡,2021-07-07,97,33,25.3,27
977,오창가곡,2021-07-08,90,33,25.9,29.3
977,오창가곡,2021-07-09,88,32,25.5,28.1
977,오창가곡,2021-07-10,87,28,26.5,27.5
977,오창가곡,2021-07-11,91,26,25.6,27
977,오창가곡,2021-07-12,89,28,27.1,29.1
977,오창가곡,2021-07-13,83,26,28.8,30.9
977,오창가곡,2021-07-14,83,25,28.8,30.2
977,오창가곡,2021-07-15,83,23,27.6,29.3
977,오창가곡,2021-07-16,82,22,27.1,29.2
977,오창가곡,2021-07-17,80,20,26.8,28.1
977,오창가곡,2021-07-18,83,19,26.7,29.4
977,오창가곡,2021-07-19,90,19,26,26.9
977,오창가곡,2021-07-20,88,18,27.2,28.8
977,오창가곡,2021-07-21,76,17,28.3,32.2
977,오창가곡,2021-07-22,78,15,28.1,33.1
977,오창가곡,2021-07-23,77,14,28.6,34.3
977,오창가곡,2021-07-24,78,12,28.6,34.3
977,오창가곡,2021-07-25,78,11,28.2,32.9
977,오창가곡,2021-07-26,75,9,28.5,34.9
977,오창가곡,2021-07-27,72,8,29.4,36
977,오창가곡,2021-07-28,72,7,29.8,37.3
977,오창가곡,2021-07-29,75,6,29.3,36.1
977,오창가곡,2021-07-30,75,6,29.7,37
977,오창가곡,2021-07-31,82,9,29.2,31.7
977,오창가곡,2021-08-01,90,8,26.7,28.8
977,오창가곡,2021-08-02,96,9,25.8,28.8
977,오창가곡,2021-08-03,92,22,26.9,28.7
977,오창가곡,2021-08-04,85,20,28.6,30.9
977,오창가곡,2021-08-05,76,18,29.6,32
977,오창가곡,2021-08-06,87,15,27,31.1
977,오창가곡,2021-08-07,83,25,27,29.6
977,오창가곡,2021-08-08,90,23,25.9,28.1
977,오창가곡,2021-08-09,76,21,27,29.8
977,오창가곡,2021-08-10,84,19,25.5,29
977,오창가곡,2021-08-11,82,18,27.2,30
977,오창가곡,2021-08-12,86,16,26.1,28.6
977,오창가곡,2021-08-14,84,15,25,27.6
977,오창가곡,2021-08-15,74,14,25.4,30
977,오창가곡,2021-08-16,78,12,24.8,29.1
977,오창가곡,2021-08-17,73,12,24.7,30
977,오창가곡,2021-08-18,79,10,23.9,28.5
977,오창가곡,2021-08-19,81,9,24,28.2
977,오창가곡,2021-08-20,83,13,25.2,27.5
977,오창가곡,2021-08-21,97,12,24.1,25.2
977,오창가곡,2021-08-22,91,23,24.6,26.1
977,오창가곡,2021-08-23,98,21,21.8,23.6
977,오창가곡,2021-08-24,98,35,24.2,24.3
977,오창가곡,2021-08-25,98,34,22.7,24.1
977,오창가곡,2021-08-26,95,32,25.1,26.3
977,오창가곡,2021-08-27,98,29,21.9,24.6
977,오창가곡,2021-08-28,94,31,22.4,24.3
977,오창가곡,2021-08-29,90,35,21.9,24.9
977,오창가곡,2021-08-30,97,30,22,24.1
977,오창가곡,2021-08-31,94,29,21.7,23.7
977,오창가곡,2021-09-01,98,34,21.7,23.8
977,오창가곡,2021-09-02,87,30,22.4,24.5
977,오창가곡,2021-09-03,80,29,23.3,25.8
977,오창가곡,2021-09-04,85,27,21.8,24.5
977,오창가곡,2021-09-05,88,26,20.9,22.7
977,오창가곡,2021-09-06,91,25,20.5,22.1
977,오창가곡,2021-09-07,98,32,20.3,21.7
977,오창가곡,2021-09-08,92,30,21.7,23
977,오창가곡,2021-09-09,87,28,20.8,23.7
977,오창가곡,2021-09-10,88,27,22.4,24.6
977,오창가곡,2021-09-11,88,25,22.7,26.3
977,오창가곡,2021-09-12,89,24,22.1,25.4
977,오창가곡,2021-09-13,81,23,23.2,25.3
977,오창가곡,2021-09-14,79,21,21.2,23.9
977,오창가곡,2021-09-15,77,21,21.3,25.4
977,오창가곡,2021-09-16,78,19,21.1,24.3
977,오창가곡,2021-09-17,97,27,19.3,21.5
977,오창가곡,2021-09-18,88,25,20.7,24.9
977,오창가곡,2021-09-19,84,24,22.2,26.6
977,오창가곡,2021-09-20,79,22,22,24.5
977,오창가곡,2021-09-21,94,34,22,22.6
977,오창가곡,2021-09-22,84,33,21.6,22.9
977,오창가곡,2021-09-23,87,28,19.6,22.2
977,오창가곡,2021-09-24,84,26,19.6,22.3
977,오창가곡,2021-09-25,90,25,19.6,21.3
977,오창가곡,2021-09-26,84,24,20.5,22.2
977,오창가곡,2021-09-27,85,24,20.7,23.2
977,오창가곡,2021-09-28,87,22,21.2,23.1
977,오창가곡,2021-09-29,98,24,21.1,22.3
977,오창가곡,2021-09-30,87,28,20.7,23.5
977,오창가곡,2021-10-01,85,26,19.9,22.5
977,오창가곡,2021-10-02,88,28,19.7,22.5
977,오창가곡,2021-10-03,85,27,20.4,22
977,오창가곡,2021-10-04,89,26,21.2,21.9
977,오창가곡,2021-10-05,85,25,22.1,25
977,오창가곡,2021-10-06,94,25,21,22.4
977,오창가곡,2021-10-07,98,24,19.2,20.6
977,오창가곡,2021-10-08,98,24,19.6,20.7
977,오창가곡,2021-10-09,90,24,,22.7
977,오창가곡,2021-10-10,88,24,21.6,23.5
977,오창가곡,2021-10-11,91,29,15.7,17.9
977,오창가곡,2021-10-12,93,27,16.4,17.7
977,오창가곡,2021-10-13,84,27,18.8,21.1
977,오창가곡,2021-10-14,87,25,18.6,20.4
977,오창가곡,2021-10-15,98,25,18,20.5
977,오창가곡,2021-10-16,68,28,12.1,15
977,오창가곡,2021-10-17,64,26,5.1,9.2
977,오창가곡,2021-10-18,75,25,7.8,10.9
977,오창가곡,2021-10-19,81,26,10.9,13.3
977,오창가곡,2021-10-20,83,26,7.7,10.6
977,오창가곡,2021-10-21,84,25,8,11.3
977,오창가곡,2021-10-22,82,25,7.9,11.2
977,오창가곡,2021-10-23,80,25,9,10
977,오창가곡,2021-10-24,82,25,9.3,11.5
977,오창가곡,2021-10-25,84,24,9,11.6
977,오창가곡,2021-10-26,86,24,10,11.8
977,오창가곡,2021-10-27,76,24,11.3,13.3
977,오창가곡,2021-10-28,77,23,9.5,10.8
977,오창가곡,2021-10-29,73,23,12.3,12.7
977,오창가곡,2021-10-30,83,22,11.2,12.1
978,춘천신북,2021-03-01,94,22,2.5,3.1
978,춘천신북,2021-03-02,80,19,.3,1.3
978,춘천신북,2021-03-03,83,18,.7,1.1
978,춘천신북,2021-03-04,82,18,3.1,3.9
978,춘천신북,2021-03-05,83,18,4.8,5.7
978,춘천신북,2021-03-06,68,17,3,4.1
978,춘천신북,2021-03-07,62,16,4.1,5.8
978,춘천신북,2021-03-08,62,15,4.8,5.5
978,춘천신북,2021-03-09,59,15,5.3,5.7
978,춘천신북,2021-03-10,61,14,6.8,6.7
978,춘천신북,2021-03-11,59,14,8.3,7.8
978,춘천신북,2021-03-12,67,13,8.5,8.2
978,춘천신북,2021-03-13,62,14,8.5,8.7
978,춘천신북,2021-03-14,72,13,7.8,9.1
978,춘천신북,2021-03-15,70,14,8.8,9
978,춘천신북,2021-03-16,50,13,10,10.7
978,춘천신북,2021-03-17,46,12,8.3,8.7
978,춘천신북,2021-03-18,53,12,10,9.9
978,춘천신북,2021-03-19,55,11,12.8,13
978,춘천신북,2021-03-20,84,11,9.2,10.8
978,춘천신북,2021-03-21,64,14,5.9,9.1
978,춘천신북,2021-03-22,43,13,5.6,7.8
978,춘천신북,2021-03-23,51,12,8.2,8.9
978,춘천신북,2021-03-24,55,11,9.2,10.5
978,춘천신북,2021-03-25,57,11,11,11.6
978,춘천신북,2021-03-26,49,10,12,12.2
978,춘천신북,2021-03-27,77,10,9.4,10.4
978,춘천신북,2021-03-28,97,24,9.8,10.5
978,춘천신북,2021-03-29,57,21,10.7,11.5
978,춘천신북,2021-03-30,48,19,9.9,11.2
978,춘천신북,2021-03-31,47,17,13,12.7
978,춘천신북,2021-04-01,42,16,14.4,12.8
978,춘천신북,2021-04-02,42,14,16.8,15
978,춘천신북,2021-04-03,83,13,12.1,12.5
978,춘천신북,2021-04-04,62,22,9.3,11.9
978,춘천신북,2021-04-05,52,20,9.5,12.2
978,춘천신북,2021-04-06,50,18,12.2,13.5
978,춘천신북,2021-04-07,49,17,12.3,11.9
978,춘천신북,2021-04-08,42,15,11.8,13.2
978,춘천신북,2021-04-09,41,14,11.3,13.4
978,춘천신북,2021-04-10,54,12,11.1,13.7
978,춘천신북,2021-04-11,52,11,12.9,14.8
978,춘천신북,2021-04-12,76,10,12.1,13.6
978,춘천신북,2021-04-13,76,22,11.9,15.8
978,춘천신북,2021-04-14,55,20,8.6,13.2
978,춘천신북,2021-04-15,54,18,10.6,14.1
978,춘천신북,2021-04-16,60,16,10.3,10.9
978,춘천신북,2021-04-17,75,16,6.2,10.2
978,춘천신북,2021-04-18,73,16,8,13.1
978,춘천신북,2021-04-19,55,14,13,14.7
978,춘천신북,2021-04-20,55,13,15.6,17.1
978,춘천신북,2021-04-21,51,11,18,19
978,춘천신북,2021-04-22,50,9,19,19
978,춘천신북,2021-04-23,43,9,17.5,15.7
978,춘천신북,2021-04-24,46,8,16,16.6
978,춘천신북,2021-04-25,51,8,14.7,19.1
978,춘천신북,2021-04-26,52,7,14.2,18.6
978,춘천신북,2021-04-27,58,6,15.2,17.9
978,춘천신북,2021-04-28,62,7,14.6,17.5
978,춘천신북,2021-04-29,69,7,11.1,15.4
978,춘천신북,2021-04-30,90,23,10.1,13.6
978,춘천신북,2021-05-01,92,23,9,14.1
978,춘천신북,2021-05-02,74,22,11.5,15.9
978,춘천신북,2021-05-03,57,20,13.5,17.3
978,춘천신북,2021-05-04,92,18,10.9,13.9
978,춘천신북,2021-05-05,62,23,14.1,18.1
978,춘천신북,2021-05-06,55,21,14.3,17
978,춘천신북,2021-05-07,70,19,12.9,16.8
978,춘천신북,2021-05-08,68,21,13,16
978,춘천신북,2021-05-09,45,19,15.2,17.8
978,춘천신북,2021-05-10,73,17,11.6,14.8
978,춘천신북,2021-05-11,57,17,17.1,18.9
978,춘천신북,2021-05-12,54,13,18.1,20.8
978,춘천신북,2021-05-13,64,12,20.7,23.5
978,춘천신북,2021-05-14,67,10,22.2,25.2
978,춘천신북,2021-05-15,85,9,20.3,22.3
978,춘천신북,2021-05-16,97,26,16.3,18.6
978,춘천신북,2021-05-17,96,23,,16.2
978,춘천신북,2021-05-18,82,22,17,20.9
978,춘천신북,2021-05-19,66,20,18.6,21.9
978,춘천신북,2021-05-20,75,17,16.9,17.9
978,춘천신북,2021-05-21,88,22,14.9,17.6
978,춘천신북,2021-05-22,77,21,17.8,21.5
978,춘천신북,2021-05-23,71,18,19.1,21.4
978,춘천신북,2021-05-24,54,17,18.9,22
978,춘천신북,2021-05-25,84,24,12.5,16.3
978,춘천신북,2021-05-26,69,21,15.9,19.7
978,춘천신북,2021-05-27,93,22,14.5,17.1
978,춘천신북,2021-05-28,93,26,13.9,17.3
978,춘천신북,2021-05-29,84,23,14.9,18.3
978,춘천신북,2021-05-30,75,22,16.9,21.4
978,춘천신북,2021-05-31,87,23,17.9,20.6
978,춘천신북,2021-06-01,88,24,18.2,20.3
978,춘천신북,2021-06-02,75,22,21.1,23.1
978,춘천신북,2021-06-03,92,19,18.1,20.9
978,춘천신북,2021-06-04,70,23,17.5,21.6
978,춘천신북,2021-06-05,64,21,19.2,20.6
978,춘천신북,2021-06-06,74,19,20.8,24
978,춘천신북,2021-06-07,82,17,19.9,22.8
978,춘천신북,2021-06-08,84,16,19.4,21.3
978,춘천신북,2021-06-09,69,17,22.8,24.6
978,춘천신북,2021-06-10,79,15,22.9,24.6
978,춘천신북,2021-06-11,89,24,20.9,21.9
978,춘천신북,2021-06-12,78,22,22.8,25.8
978,춘천신북,2021-06-13,64,20,24.3,27.1
978,춘천신북,2021-06-14,61,16,23.9,27
978,춘천신북,2021-06-15,76,14,21.9,22.9
978,춘천신북,2021-06-16,66,14,21.9,24.5
978,춘천신북,2021-06-17,82,12,19.4,22.2
978,춘천신북,2021-06-18,92,12,,22.4
978,춘천신북,2021-06-19,73,12,22.1,27.1
978,춘천신북,2021-06-20,74,9,21.9,26.5
978,춘천신북,2021-06-21,81,8,21.2,26.8
978,춘천신북,2021-06-22,92,12,18.2,22.1
978,춘천신북,2021-06-23,85,22,19.4,23.3
978,춘천신북,2021-06-24,76,21,22.2,26.2
978,춘천신북,2021-06-25,74,18,23.4,27
978,춘천신북,2021-06-26,97,21,20,22.9
978,춘천신북,2021-06-27,75,23,23.3,25.8
978,춘천신북,2021-06-28,85,22,22.5,26.4
978,춘천신북,2021-06-29,80,22,23.6,26.7
978,춘천신북,2021-06-30,85,20,23.5,26
978,춘천신북,2021-07-01,75,19,24.8,27.8
978,춘천신북,2021-07-02,72,16,24.4,26.9
978,춘천신북,2021-07-03,80,14,21.5,23.1
978,춘천신북,2021-07-04,99,26,21.1,23.3
978,춘천신북,2021-07-05,88,24,22.1,25.1
978,춘천신북,2021-07-06,84,22,23.9,26.9
978,춘천신북,2021-07-07,85,20,25.4,27.8
978,춘천신북,2021-07-08,86,19,24.9,29.5
978,춘천신북,2021-07-09,85,24,24.5,28.5
978,춘천신북,2021-07-10,91,28,23.8,26.2
978,춘천신북,2021-07-11,94,24,24.4,27.2
978,춘천신북,2021-07-12,84,24,26.5,29.7
978,춘천신북,2021-07-13,82,22,27.7,30.5
978,춘천신북,2021-07-14,81,20,28.6,31.4
978,춘천신북,2021-07-15,85,17,26.8,35.8
978,춘천신북,2021-07-16,78,21,27.2,32
978,춘천신북,2021-07-17,81,18,26.3,32.4
978,춘천신북,2021-07-18,74,20,27.8,33.6
978,춘천신북,2021-07-19,86,16,25.4,30.3
978,춘천신북,2021-07-20,83,24,26.4,30.2
